image_path,class_name
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_360maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2677maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1894maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1630maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2425maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_929maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_948maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (509).jpg,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1215maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_750maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (362).jpg,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_3721maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_926maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2404maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2033maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1030maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1093maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2305maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1190maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_400maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (415).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (524).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1029maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1103maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (314).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1254maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_795maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2190maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_155maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_911maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_271maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1421maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_167maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_743maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_441maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_545maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1891maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1020maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1002maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (43).jpg,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2795maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_287maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2034maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (19).jpg,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1164maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1843maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_899maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1122maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1691maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_783maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1416maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_141maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (242).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1428maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1413maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_890maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2267maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1166maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (227).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1268maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_199maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1579maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1063maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1055maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1695maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (83).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (256).jpg,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (367).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2048maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2142maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_200maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_278maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_931maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_904maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_462maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_101maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_20maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1561maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1723maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2712maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_996maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2041maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1483maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1648maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1121maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2143maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_962maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1533maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_314maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2673maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1956maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2206maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2505maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1107maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1527maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (50).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (316).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1151maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_340maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_256maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_549maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_638maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2098maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1704maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1057maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_637maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1732maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1071maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (428).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (265).jpg,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2429maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_586maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1075maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1787maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2879maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (296).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1689maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1577maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (442).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2139maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1412maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (240).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (303).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_902maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1979maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2411maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1201maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1203maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2754maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2889maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_260maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (263).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (157).jpg,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2405maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1969maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2237maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_12maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (535).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1109maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1985maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2304maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_138maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (133).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_100maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1748maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_476maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2408maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_133maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (100).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (93).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1217maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_903maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1240maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (425).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2110maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1329maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_868maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1129maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (141).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2467maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_634maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (450).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (357).jpg,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2549maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_880maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1467maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_480maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (74).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1161maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2742maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (381).jpg,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_261maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1351maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1012maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_919maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1237maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (399).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1556maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (89).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1340maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2601maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1178maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1251maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (354).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2079maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2081maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2236maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2002maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_387maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (309).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1549maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_470maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1349maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (422).JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/PlantVillage_Corn_Gray_Spot (287).jpg,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2562maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_707maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1008maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_463maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2810maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_810maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_544maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1452maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_856maize_valid_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_3712maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_1488maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_306maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2650maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_303maize_train_leaf spot.JPG,Gray_Leaf_Spot
/content/maize-disease-detection/data/processed/Gray_Leaf_Spot/Mendeley_2857maize_train_leaf spot.JPG,Gray_Leaf_Spot
